StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,MetaInfo_Browser,MetaInfo_Version,MetaInfo_Operating System,MetaInfo_Resolution,Q1,Q1_DO,Q9,Q10,Q14,Q17,Q18,Q18_DO,Q20,DataDashboardUsage,SmartHomeDashUsage,VisualClarity,InfoOrgClarity,SC0,SurveyWave,Version,FL_3_DO,Gistblock_DO
Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Q_RecaptchaScore,Click to write the question text - Browser,Click to write the question text - Version,Click to write the question text - Operating System,Click to write the question text - Resolution,Which device had the worst problem?,Which device had the worst problem? - Display Order,Which direction was the offline ceiling light?,How many items were Warnings (non-critical alerts)?,How many devices were specifically labeled as Offline (not just Off)?,How many devices named “Sink” were shown?,Which two devices were both Off but not alerts?,Which two devices were both Off but not alerts? - Display Order,What type of dashboard did you see?,How often do you use data dashboards in your life?,How often do you use a smart home dashboard in your life?,"How clear was the dashboard’s visual design (e.g., text readability, contrast, spacing)?","How clear was the dashboard's informational organization (grouping, labels, layout)?",Score,SurveyWave,Version,FL_3 - Block Randomizer - Display Order,Gist block - Display Order
"{""ImportId"":""startDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""endDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""status""}","{""ImportId"":""ipAddress""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Los_Angeles""}","{""ImportId"":""_recordId""}","{""ImportId"":""recipientLastName""}","{""ImportId"":""recipientFirstName""}","{""ImportId"":""recipientEmail""}","{""ImportId"":""externalDataReference""}","{""ImportId"":""locationLatitude""}","{""ImportId"":""locationLongitude""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""Q_RecaptchaScore""}","{""ImportId"":""QID75_BROWSER""}","{""ImportId"":""QID75_VERSION""}","{""ImportId"":""QID75_OS""}","{""ImportId"":""QID75_RESOLUTION""}","{""ImportId"":""QID49""}","{""ImportId"":""QID49_DO""}","{""ImportId"":""QID57""}","{""ImportId"":""QID58""}","{""ImportId"":""QID63""}","{""ImportId"":""QID66""}","{""ImportId"":""QID67""}","{""ImportId"":""QID67_DO""}","{""ImportId"":""QID69""}","{""ImportId"":""QID70""}","{""ImportId"":""QID72""}","{""ImportId"":""QID71""}","{""ImportId"":""QID73""}","{""ImportId"":""SC_026QrkvBa3dwwrc""}","{""ImportId"":""SurveyWave""}","{""ImportId"":""Version""}","{""ImportId"":""FL_3_DO""}","{""ImportId"":""BL_2miQ8sO4XRcUQn4_DO""}"
2025-10-05 15:53:55,2025-10-05 15:55:23,IP Address,73.37.191.18,100,88,True,2025-10-05 15:55:24,R_30Mwy7QvoCHrdUC,,,,,45.0702,-93.4556,anonymous,EN,1,Safari iPhone,18.6,iPhone,414x896,Ceiling E,Oven light|Smoke detector|Leak detector|Ceiling E,West,0,4,0,TV and Window,TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven,Smart home,Never,Never,Not at all clear,Not at all clear,2,3,RoomHierarchyLowChartjunk,FL_21,MetaInfo|Q1|Q9|Q14|Q20|Q17|Q10|Q18
2025-10-05 15:53:55,2025-10-05 15:55:28,IP Address,174.109.50.37,100,93,True,2025-10-05 15:55:28,R_5FJz0zlOGC1WSck,,,,,35.7109,-78.6594,anonymous,EN,0.8999999761581421,Edge,141.0.0.0,Windows NT 10.0,1366x768,Leak detector,Leak detector|Smoke detector|Oven light|Ceiling E,North,1,4,3,Ceiling E and Oven,Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,Slightly clear,Slightly clear,2,3,ImportanceHierarchyHighChartjunk,FL_58,Q14|MetaInfo|Q18|Q1|Q9|Q17|Q10|Q20
2025-10-05 15:53:41,2025-10-05 15:55:29,IP Address,174.244.150.131,100,108,True,2025-10-05 15:55:29,R_1ubrkgzMEsn2rKx,,,,,40.6372,-73.9037,anonymous,EN,1,Safari iPhone,18.5,iPhone,414x896,Leak detector,Ceiling E|Oven light|Smoke detector|Leak detector,East,0,2,1,Ceiling E and Oven,Ceiling E and Oven|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|TV and Window,Smart home,Monthly,Never,Very clear,Moderately clear,4,3,ImportanceHierarchyLowChartjunk,FL_54,Q17|Q1|Q14|Q20|Q10|Q18|MetaInfo|Q9
2025-10-05 15:53:56,2025-10-05 15:55:55,IP Address,74.131.109.24,100,118,True,2025-10-05 15:55:56,R_5172Fgq7YByClVs,,,,,40.4849,-81.4421,anonymous,EN,1,Chrome,140.0.0.0,CrOS x86_64 14541.0.0,1366x768,Leak detector,Leak detector|Ceiling E|Oven light|Smoke detector,North,2,3,1,Mirror 1 and Mirror 2,Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,Very clear,Very clear,3,3,ImportanceHierarchyMediumChartjunk,FL_56,MetaInfo|Q14|Q18|Q20|Q1|Q9|Q17|Q10
2025-10-05 15:54:01,2025-10-05 15:56:01,IP Address,174.245.112.175,100,119,True,2025-10-05 15:56:02,R_1klLARgqCM6TrNv,,,,,34.0496,-81.111,anonymous,EN,1,Chrome,140.0.0.0,Android 10,412x869,Ceiling E,Smoke detector|Ceiling E|Oven light|Leak detector,South,3,3,1,Ceiling E and Oven,Mirror 1 and Mirror 2|TV and Window|Ceiling E and Oven|Ceiling N and Ceiling W,Smart home,Daily,Monthly,Slightly clear,Extremely clear,2,3,FloorplanHierarchyHighChartjunk,FL_64,Q20|Q10|Q1|Q18|Q17|MetaInfo|Q14|Q9
2025-10-05 15:53:52,2025-10-05 15:56:05,IP Address,24.48.231.30,100,132,True,2025-10-05 15:56:05,R_6TH6gv95qqtVImx,,,,,18.204,-67.1382,anonymous,EN,1,Firefox,143.0,Windows NT 10.0,1920x1080,Oven light,Oven light|Smoke detector|Leak detector|Ceiling E,South,0,2,0,Mirror 1 and Mirror 2,Mirror 1 and Mirror 2|Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window,Smart home,Weekly,Never,Very clear,Moderately clear,4,3,FloorplanHierarchyHighChartjunk,FL_64,Q14|Q9|Q20|Q17|Q1|MetaInfo|Q18|Q10
2025-10-05 15:54:57,2025-10-05 15:56:15,IP Address,108.67.14.34,100,78,True,2025-10-05 15:56:16,R_7ClP5ciYZv1uUOm,,,,,27.5912,-80.3911,anonymous,EN,1,Edge,141.0.0.0,Windows NT 10.0,1920x1080,Leak detector,Leak detector|Smoke detector|Oven light|Ceiling E,South,0,1,0,Ceiling E and Oven,Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window,Smart home,Never,Never,Not at all clear,Not at all clear,3,3,ImportanceHierarchyHighChartjunk,FL_58,Q17|Q9|Q20|Q1|Q14|Q18|Q10|MetaInfo
2025-10-05 15:54:30,2025-10-05 15:56:50,IP Address,50.111.66.71,100,139,True,2025-10-05 15:56:50,R_7G8MkabxvQGULAI,,,,,35.3737,-83.226,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1423x800,Smoke detector,Oven light|Ceiling E|Leak detector|Smoke detector,North,0,1,0,Ceiling E and Oven,TV and Window|Ceiling E and Oven|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Smart home,Never,Never,Very clear,Extremely clear,2,3,FloorplanHierarchyLowChartjunk,FL_60,MetaInfo|Q10|Q20|Q17|Q9|Q14|Q1|Q18
2025-10-05 15:54:57,2025-10-05 15:57:27,IP Address,76.36.107.130,100,149,True,2025-10-05 15:57:27,R_1DhGY9E8ITRErhq,,,,,33.9739,-81.2345,anonymous,EN,0.800000011920929,Chrome iPad,137.0.7151.79,iPad,768x1024,Leak detector,Oven light|Leak detector|Smoke detector|Ceiling E,East,1,2,1,Ceiling E and Oven,Mirror 1 and Mirror 2|Ceiling E and Oven|TV and Window|Ceiling N and Ceiling W,Smart home,Never,Never,Very clear,Moderately clear,4,3,ImportanceHierarchyLowChartjunk,FL_54,Q14|Q1|Q17|Q20|Q18|MetaInfo|Q9|Q10
2025-10-05 15:55:55,2025-10-05 15:57:52,IP Address,172.58.129.59,100,117,True,2025-10-05 15:57:53,R_7EcHQAiHCn4ltJS,,,,,25.992,-80.2702,anonymous,EN,1,Chrome,140.0.7339.207,Android 15,444x980,Leak detector,Oven light|Leak detector|Ceiling E|Smoke detector,South,2,3,0,Mirror 1 and Mirror 2,Ceiling E and Oven|Mirror 1 and Mirror 2|Ceiling N and Ceiling W|TV and Window,Smart home,Monthly,Daily,Moderately clear,Moderately clear,4,3,NoHierarchyMediumChartjunk,FL_46,Q20|Q14|Q9|Q10|Q17|MetaInfo|Q1|Q18
2025-10-05 15:53:58,2025-10-05 15:58:06,IP Address,184.75.226.80,100,247,True,2025-10-05 15:58:06,R_5rf1TEnzSKoQK77,,,,,36.0958,-79.2743,anonymous,EN,1,Chrome,140.0.0.0,Macintosh,2560x1440,Leak detector,Ceiling E|Leak detector|Oven light|Smoke detector,South,1,4,1,Mirror 1 and Mirror 2,TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven|Mirror 1 and Mirror 2,Smart home,Never,Never,Not at all clear,Not at all clear,3,3,NoHierarchyLowChartjunk,FL_26,Q17|MetaInfo|Q1|Q20|Q18|Q10|Q14|Q9
2025-10-05 15:55:55,2025-10-05 15:58:24,IP Address,72.209.165.52,100,149,True,2025-10-05 15:58:25,R_3dKfjchSCtYfRLA,,,,,37.9775,-100.8668,anonymous,EN,0.8999999761581421,Chrome,141.0.7390.43,Android 14,412x915,Oven light,Smoke detector|Leak detector|Oven light|Ceiling E,South,2,3,1,Ceiling E and Oven,TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven|Mirror 1 and Mirror 2,Smart home,Monthly,Never,Not at all clear,Slightly clear,1,3,RoomHierarchyLowChartjunk,FL_21,Q17|Q10|Q18|Q9|Q1|Q14|Q20|MetaInfo
2025-10-05 15:53:34,2025-10-05 15:58:32,IP Address,98.237.175.115,100,298,True,2025-10-05 15:58:32,R_5F6ReftIpLrFh6h,,,,,47.6987,-117.4397,anonymous,EN,1,Chrome,141.0.0.0,Windows NT 10.0,1280x800,Leak detector,Leak detector|Oven light|Smoke detector|Ceiling E,East,2,2,0,Mirror 1 and Mirror 2,Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window,Smart home,Never,Never,Moderately clear,Moderately clear,6,3,RoomHierarchyMediumChartjunk,FL_22,Q20|Q14|Q18|Q10|Q1|MetaInfo|Q9|Q17
2025-10-05 15:54:13,2025-10-05 15:59:37,IP Address,72.201.7.100,100,323,True,2025-10-05 15:59:37,R_50UnzZuYwgf51vb,,,,,33.3054,-111.7401,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,Smoke detector,Oven light|Ceiling E|Leak detector|Smoke detector,East,1,2,0,Mirror 1 and Mirror 2,Mirror 1 and Mirror 2|Ceiling E and Oven|TV and Window|Ceiling N and Ceiling W,Smart home,Never,Never,Extremely clear,Extremely clear,5,3,FloorplanHierarchyMediumChartjunk,FL_62,Q14|Q18|Q20|Q9|MetaInfo|Q1|Q17|Q10
2025-10-05 16:01:33,2025-10-05 16:04:25,IP Address,108.21.193.43,100,172,True,2025-10-05 16:04:26,R_1azAkdhPcbJNL1L,,,,,40.8,-73.9763,anonymous,EN,1,Chrome,140.0.0.0,Macintosh,1728x1117,Ceiling E,Smoke detector|Oven light|Leak detector|Ceiling E,North,3,3,0,Mirror 1 and Mirror 2,Ceiling E and Oven|TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2,Smart home,Monthly,Monthly,Not at all clear,Not at all clear,4,3,NoHierarchyHighChartjunk,FL_50,Q14|Q1|Q17|MetaInfo|Q9|Q10|Q18|Q20
2025-10-05 16:07:40,2025-10-05 16:10:19,IP Address,204.144.208.111,100,159,True,2025-10-05 16:10:20,R_69rY8FKBA2pUDiv,,,,,41.6344,-91.5054,anonymous,EN,1,Chrome,140.0.0.0,Android 10,360x780,Ceiling E,Oven light|Leak detector|Ceiling E|Smoke detector,West,2,2,0,Ceiling N and Ceiling W,Ceiling N and Ceiling W|TV and Window|Ceiling E and Oven|Mirror 1 and Mirror 2,Smart home,Daily,Monthly,Moderately clear,Moderately clear,3,3,NoHierarchyHighChartjunk,FL_52,Q14|Q9|Q1|Q18|MetaInfo|Q20|Q17|Q10
2025-10-05 16:09:16,2025-10-05 16:11:11,IP Address,35.149.113.119,100,115,True,2025-10-05 16:11:12,R_1UTDpUQ3HbofF05,,,,,42.291,-85.6341,anonymous,EN,1,Safari iPhone,18.6,iPhone,390x844,Leak detector,Leak detector|Smoke detector|Oven light|Ceiling E,East,3,2,0,Mirror 1 and Mirror 2,Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W,Smart home,Never,Never,Moderately clear,Moderately clear,7,3,NoHierarchyMediumChartjunk,FL_46,Q1|Q20|MetaInfo|Q9|Q18|Q17|Q14|Q10
2025-10-05 15:57:57,2025-10-05 16:13:57,IP Address,24.184.37.221,100,959,True,2025-10-05 16:13:57,R_6pYaTlHWrICtnvC,,,,,40.8565,-74.1231,anonymous,EN,1,Safari iPhone,18.6,iPhone,414x896,Leak detector,Oven light|Smoke detector|Leak detector|Ceiling E,South,1,2,0,Ceiling N and Ceiling W,Ceiling N and Ceiling W|Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window,Smart home,Never,Never,Slightly clear,Not at all clear,4,3,RoomHierarchyHighChartjunk,FL_25,Q14|MetaInfo|Q9|Q20|Q17|Q1|Q10|Q18
2025-10-05 16:13:10,2025-10-05 16:15:18,IP Address,75.131.146.82,100,127,True,2025-10-05 16:15:19,R_3TobR9MQi8hqf9C,,,,,42.2045,-71.8338,anonymous,EN,1,Chrome,141.0.0.0,Windows NT 10.0,1366x768,Leak detector,Leak detector|Smoke detector|Oven light|Ceiling E,North,1,1,0,Mirror 1 and Mirror 2,Mirror 1 and Mirror 2|Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window,Smart home,Weekly,Never,Slightly clear,Moderately clear,4,3,FloorplanHierarchyLowChartjunk,FL_60,Q10|MetaInfo|Q18|Q9|Q14|Q20|Q1|Q17
2025-10-05 16:20:06,2025-10-05 16:21:33,IP Address,172.58.127.102,100,87,True,2025-10-05 16:21:34,R_5R4fCkY9n7Ebziy,,,,,42.3475,-83.096,anonymous,EN,1,Safari,17.4.1,Macintosh,810x1080,Leak detector,Oven light|Ceiling E|Smoke detector|Leak detector,North,3,4,0,Ceiling E and Oven,Mirror 1 and Mirror 2|Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window,Smart home,Never,Never,Very clear,Very clear,4,3,RoomHierarchyMediumChartjunk,FL_22,Q18|MetaInfo|Q1|Q20|Q9|Q10|Q14|Q17
2025-10-05 16:25:00,2025-10-05 16:26:02,IP Address,38.80.151.20,100,62,True,2025-10-05 16:26:03,R_3esLtsLEfJmGn4d,,,,,40.5377,-105.0546,anonymous,EN,1,Safari iPhone,18.6,iPhone,393x852,Leak detector,Smoke detector|Leak detector|Oven light|Ceiling E,South,3,1,2,TV and Window,TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven,Smart home,Never,Never,Very clear,Extremely clear,3,3,RoomHierarchyLowChartjunk,FL_21,Q9|MetaInfo|Q17|Q1|Q18|Q10|Q14|Q20
2025-10-05 16:25:26,2025-10-05 16:26:29,IP Address,68.230.194.202,100,62,True,2025-10-05 16:26:29,R_3B47w2d7ALKOjyp,,,,,37.2731,-76.7279,anonymous,EN,1,Chrome,141.0.0.0,Android 10,384x832,Ceiling E,Oven light|Smoke detector|Ceiling E|Leak detector,East,0,1,0,Ceiling N and Ceiling W,Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,Not at all clear,Not at all clear,3,3,FloorplanHierarchyMediumChartjunk,FL_62,MetaInfo|Q1|Q18|Q9|Q14|Q17|Q10|Q20
2025-10-05 16:25:31,2025-10-05 16:26:34,IP Address,172.58.14.104,100,63,True,2025-10-05 16:26:34,R_6C7TLBVA3RhJ82T,,,,,45.0139,-93.1545,anonymous,EN,1,Chrome,130.0.0.0,Android 10,412x892,Leak detector,Oven light|Smoke detector|Ceiling E|Leak detector,East,1,4,2,Mirror 1 and Mirror 2,TV and Window|Mirror 1 and Mirror 2|Ceiling E and Oven|Ceiling N and Ceiling W,Smart home,Never,Never,Moderately clear,Moderately clear,4,3,RoomHierarchyLowChartjunk,FL_21,Q20|Q18|Q10|Q17|Q9|Q1|MetaInfo|Q14
2025-10-05 16:25:09,2025-10-05 16:26:39,IP Address,67.20.237.108,100,89,True,2025-10-05 16:26:39,R_6f8TFKI8kMq3NYh,,,,,40.6191,-79.9617,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,Leak detector,Smoke detector|Leak detector|Oven light|Ceiling E,South,2,4,1,Mirror 1 and Mirror 2,TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven,Smart home,Never,Never,Moderately clear,Moderately clear,3,3,ImportanceHierarchyHighChartjunk,FL_58,Q20|Q18|Q17|MetaInfo|Q10|Q1|Q9|Q14
2025-10-05 16:25:32,2025-10-05 16:26:45,IP Address,74.74.69.35,100,72,True,2025-10-05 16:26:45,R_3QxqptMeUcEFFLv,,,,,44.7902,-69.3826,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,Ceiling E,Oven light|Ceiling E|Smoke detector|Leak detector,East,2,3,2,Ceiling N and Ceiling W,Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Smart home,Weekly,Weekly,Very clear,Very clear,2,3,NoHierarchyMediumChartjunk,FL_46,Q1|MetaInfo|Q9|Q17|Q20|Q18|Q14|Q10
2025-10-05 16:25:53,2025-10-05 16:26:47,IP Address,174.220.107.246,100,53,True,2025-10-05 16:26:47,R_1WUTIIee4L5Pfkq,,,,,34.7487,-80.7595,anonymous,EN,1,Safari iPhone,Unknown,iPhone,430x932,Smoke detector,Leak detector|Ceiling E|Oven light|Smoke detector,East,1,2,1,Ceiling N and Ceiling W,Ceiling E and Oven|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|TV and Window,IT infrastructure,Monthly,Monthly,Slightly clear,Moderately clear,2,3,ImportanceHierarchyLowChartjunk,FL_54,Q1|Q14|Q10|Q17|MetaInfo|Q18|Q20|Q9
2025-10-05 16:25:49,2025-10-05 16:26:53,IP Address,174.224.50.5,100,64,True,2025-10-05 16:26:54,R_1ChHjC3Y4PKBd8l,,,,,42.3975,-83.3733,anonymous,EN,1,Chrome,141.0.0.0,Linux x86_64,360x780,Leak detector,Leak detector|Ceiling E|Smoke detector|Oven light,South,2,2,1,Ceiling E and Oven,TV and Window|Ceiling E and Oven|Ceiling N and Ceiling W|Mirror 1 and Mirror 2,Hospital bed display,Weekly,Weekly,Very clear,Moderately clear,2,3,RoomHierarchyMediumChartjunk,FL_22,Q17|MetaInfo|Q9|Q1|Q18|Q14|Q20|Q10
2025-10-05 16:26:04,2025-10-05 16:26:55,IP Address,50.201.94.138,100,50,True,2025-10-05 16:26:55,R_1A2lMLQv7O4ilr3,,,,,40.3643,-74.9513,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1536x864,Leak detector,Ceiling E|Oven light|Leak detector|Smoke detector,East,0,2,0,Mirror 1 and Mirror 2,Ceiling N and Ceiling W|Mirror 1 and Mirror 2|TV and Window|Ceiling E and Oven,Smart home,Never,Never,Not at all clear,Not at all clear,6,3,RoomHierarchyHighChartjunk,FL_25,Q1|MetaInfo|Q14|Q20|Q18|Q17|Q10|Q9
2025-10-05 16:25:33,2025-10-05 16:26:55,IP Address,216.164.185.54,100,82,True,2025-10-05 16:26:56,R_7dcRo9zfJAor29q,,,,,40.595,-75.5289,anonymous,EN,1,Chrome,132.0.0.0,CrOS x86_64 14541.0.0,1200x750,Ceiling E,Oven light|Leak detector|Smoke detector|Ceiling E,North,3,1,0,Mirror 1 and Mirror 2,Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,Slightly clear,Slightly clear,4,3,ImportanceHierarchyHighChartjunk,FL_58,Q18|Q1|Q10|Q17|Q9|Q14|Q20|MetaInfo
2025-10-05 16:25:04,2025-10-05 16:26:56,IP Address,207.237.223.146,100,111,True,2025-10-05 16:26:56,R_5gTTA1Jg60WjmLn,,,,,42.0311,-87.6858,anonymous,EN,1,Chrome,141.0.0.0,Windows NT 10.0,1280x800,Smoke detector,Smoke detector|Oven light|Leak detector|Ceiling E,East,1,1,1,Ceiling N and Ceiling W,Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window|Ceiling N and Ceiling W,Smart home,Never,Never,Moderately clear,Moderately clear,2,3,FloorplanHierarchyLowChartjunk,FL_60,Q1|Q20|Q18|Q10|Q17|Q9|Q14|MetaInfo
2025-10-05 16:25:32,2025-10-05 16:26:55,IP Address,98.40.11.121,100,82,True,2025-10-05 16:26:56,R_7NvRqXs0CmALRZK,,,,,36.4248,-84.0907,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1600x900,Leak detector,Ceiling E|Leak detector|Smoke detector|Oven light,East,0,2,1,Mirror 1 and Mirror 2,Ceiling E and Oven|Mirror 1 and Mirror 2|Ceiling N and Ceiling W|TV and Window,Smart home,Never,Never,Slightly clear,Slightly clear,5,3,FloorplanHierarchyMediumChartjunk,FL_62,Q14|MetaInfo|Q17|Q1|Q10|Q18|Q9|Q20
2025-10-05 16:25:47,2025-10-05 16:26:56,IP Address,73.58.246.79,100,68,True,2025-10-05 16:26:57,R_7ahIqj3Jkh6NhW2,,,,,36.0964,-86.8212,anonymous,EN,1,Chrome,130.0.0.0,Android 10,320x694,Leak detector,Smoke detector|Leak detector|Oven light|Ceiling E,East,1,4,2,Ceiling E and Oven,Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven|TV and Window,Smart home,Monthly,Never,Very clear,Moderately clear,3,3,RoomHierarchyMediumChartjunk,FL_22,Q18|Q20|Q1|Q10|MetaInfo|Q17|Q14|Q9
2025-10-05 16:25:35,2025-10-05 16:26:59,IP Address,172.12.182.52,100,83,True,2025-10-05 16:26:59,R_3kG3RraNXUpEgd8,,,,,42.9332,-85.6531,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1366x768,Oven light,Oven light|Smoke detector|Ceiling E|Leak detector,West,3,4,3,TV and Window,Mirror 1 and Mirror 2|Ceiling N and Ceiling W|Ceiling E and Oven|TV and Window,Stock ticker,Weekly,Weekly,Extremely clear,Extremely clear,1,3,RoomHierarchyHighChartjunk,FL_25,MetaInfo|Q10|Q18|Q1|Q17|Q20|Q14|Q9
2025-10-05 16:25:18,2025-10-05 16:27:02,IP Address,67.209.66.136,100,104,True,2025-10-05 16:27:03,R_1pEUmkNv0baJMXf,,,,,45.782,-92.3892,anonymous,EN,1,Edge,141.0.0.0,Windows NT 10.0,1536x864,Leak detector,Smoke detector|Ceiling E|Oven light|Leak detector,South,3,3,0,TV and Window,Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2|Ceiling E and Oven,Smart home,Never,Never,Very clear,Very clear,4,3,RoomHierarchyHighChartjunk,FL_25,Q20|Q1|Q14|Q18|Q17|Q9|Q10|MetaInfo
2025-10-05 16:25:32,2025-10-05 16:27:03,IP Address,129.222.126.254,100,91,True,2025-10-05 16:27:03,R_6BqCRVkV6Wj3RaM,,,,,32.7797,-96.8022,anonymous,EN,1,Edge,141.0.0.0,Windows NT 10.0,1600x900,Smoke detector,Smoke detector|Leak detector|Ceiling E|Oven light,West,3,2,2,Ceiling E and Oven,TV and Window|Ceiling E and Oven|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Smart home,Never,Never,Extremely clear,Extremely clear,3,3,FloorplanHierarchyHighChartjunk,FL_64,Q14|MetaInfo|Q10|Q18|Q9|Q20|Q1|Q17
2025-10-05 16:25:42,2025-10-05 16:27:18,IP Address,172.59.59.138,100,95,True,2025-10-05 16:27:18,R_3GpSvKGqFiU3vFY,,,,,21.3513,-157.8725,anonymous,EN,1,Safari,18.6,Macintosh,820x1180,Leak detector,Ceiling E|Smoke detector|Oven light|Leak detector,East,2,3,1,TV and Window,Ceiling E and Oven|TV and Window|Mirror 1 and Mirror 2|Ceiling N and Ceiling W,Smart home,Daily,Never,Extremely clear,Extremely clear,3,3,ImportanceHierarchyLowChartjunk,FL_54,Q9|MetaInfo|Q17|Q10|Q1|Q18|Q14|Q20
2025-10-05 16:25:32,2025-10-05 16:27:22,IP Address,24.208.171.124,100,110,True,2025-10-05 16:27:23,R_599Xw7uvAfoy5Hl,,,,,40.0946,-83.0118,anonymous,EN,1,Chrome,140.0.0.0,Windows NT 10.0,1920x1080,Oven light,Ceiling E|Smoke detector|Oven light|Leak detector,South,2,3,2,Ceiling N and Ceiling W,TV and Window|Ceiling N and Ceiling W|Mirror 1 and Mirror 2|Ceiling E and Oven,Smart home,Never,Never,Moderately clear,Slightly clear,1,3,NoHierarchyLowChartjunk,FL_26,Q20|Q18|Q1|Q10|Q17|MetaInfo|Q9|Q14
2025-10-05 16:25:53,2025-10-05 16:27:24,IP Address,174.207.35.86,100,90,True,2025-10-05 16:27:25,R_7QRj5s9QSsGA6KF,,,,,41.3847,-81.7982,anonymous,EN,1,Safari iPhone,18.6,iPhone,414x896,Ceiling E,Oven light|Ceiling E|Leak detector|Smoke detector,South,2,3,2,Ceiling E and Oven,TV and Window|Ceiling N and Ceiling W|Ceiling E and Oven|Mirror 1 and Mirror 2,Smart home,Monthly,Monthly,Moderately clear,Moderately clear,1,3,FloorplanHierarchyMediumChartjunk,FL_62,MetaInfo|Q20|Q9|Q14|Q10|Q17|Q18|Q1
2025-10-05 16:25:25,2025-10-05 16:27:37,IP Address,143.103.224.83,100,132,True,2025-10-05 16:27:37,R_6dhZMY1hGiMGFI0,,,,,40.8795,-79.93,anonymous,EN,1,Safari,18.6,Macintosh,1470x956,Leak detector,Leak detector|Ceiling E|Smoke detector|Oven light,South,1,3,0,Mirror 1 and Mirror 2,Ceiling E and Oven|Ceiling N and Ceiling W|TV and Window|Mirror 1 and Mirror 2,Smart home,Never,Never,Slightly clear,Moderately clear,4,3,ImportanceHierarchyHighChartjunk,FL_58,Q1|Q17|Q9|Q14|MetaInfo|Q18|Q20|Q10
2025-10-05 16:25:57,2025-10-05 16:27:37,IP Address,99.71.126.54,100,100,True,2025-10-05 16:27:38,R_7L7aTZH3Nu3eItr,,,,,39.6195,-86.1552,anonymous,EN,0.8999999761581421,Chrome,140.0.7339.207,Android 15,360x780,Oven light,Ceiling E|Oven light|Leak detector|Smoke detector,East,1,3,2,Ceiling E and Oven,Ceiling N and Ceiling W|Ceiling E and Oven|Mirror 1 and Mirror 2|TV and Window,Smart home,Weekly,Never,Moderately clear,Moderately clear,2,3,RoomHierarchyLowChartjunk,FL_21,Q9|Q20|Q10|Q14|Q18|MetaInfo|Q17|Q1
